Label,Data,clean,clean_sentence
spam,surmise somebody know in secret fancy want find give united state call landline dateboxessexcmxn pmin,"['surmise', 'somebody', 'know', 'secret', 'fancy', 'want', 'find', 'give', 'united', 'state', 'call', 'landline', 'dateboxessexcmxn', 'pmin']",surmise somebody know secret fancy want find give united state call landline dateboxessexcmxn pmin
spam,secret adorer looking spend a penny contact ufind rreveal think specialcall,"['secret', 'adorer', 'looking', 'spend', 'penny', 'contact', 'ufind', 'rreveal', 'think', 'specialcall']",secret adorer looking spend penny contact ufind rreveal think specialcall
spam,secret admirer looking seduce contact ufind rreveal think specialcall,"['secret', 'admirer', 'looking', 'seduce', 'contact', 'ufind', 'rreveal', 'think', 'specialcall']",secret admirer looking seduce contact ufind rreveal think specialcall
spam,pls stop bootydelious f call for booster answer yes see stop send plosive frnd,"['pls', 'stop', 'bootydelious', 'f', 'call', 'booster', 'answer', 'yes', 'see', 'stop', 'send', 'plosive', 'frnd']",pls stop bootydelious f call booster answer yes see stop send plosive frnd
spam,pls stop bootydelious f receive friend reply yes see stop send stop frnd,"['pls', 'stop', 'bootydelious', 'f', 'receive', 'friend', 'reply', 'yes', 'see', 'stop', 'send', 'stop', 'frnd']",pls stop bootydelious f receive friend reply yes see stop send stop frnd
spam,xmas offer latest motorola sonyericsson nokia free bluetooth dvd bivalent min subject matter orange river call mobileupd calloptoutqf,"['xmas', 'offer', 'latest', 'motorola', 'sonyericsson', 'nokia', 'free', 'bluetooth', 'dvd', 'bivalent', 'min', 'subject', 'matter', 'orange', 'river', 'call', 'mobileupd', 'calloptoutqf']",xmas offer latest motorola sonyericsson nokia free bluetooth dvd bivalent min subject matter orange river call mobileupd calloptoutqf
spam,xmas offer latest motorola sonyericsson nokia detached bluetooth videodisc double min substance orange call mobileupd calloptoutqf,"['xmas', 'offer', 'latest', 'motorola', 'sonyericsson', 'nokia', 'detached', 'bluetooth', 'videodisc', 'double', 'min', 'substance', 'orange', 'call', 'mobileupd', 'calloptoutqf']",xmas offer latest motorola sonyericsson nokia detached bluetooth videodisc double min substance orange call mobileupd calloptoutqf
spam,drib everything translate voucher holder call week offer politically correct please blend in tscs apply,"['drib', 'everything', 'translate', 'voucher', 'holder', 'call', 'week', 'offer', 'politically', 'correct', 'please', 'blend', 'tscs', 'apply']",drib everything translate voucher holder call week offer politically correct please blend tscs apply
spam,driblet everything read voucher holder claim workweek offer politically correct please conk out tscs apply,"['driblet', 'everything', 'read', 'voucher', 'holder', 'claim', 'workweek', 'offer', 'politically', 'correct', 'please', 'conk', 'tscs', 'apply']",driblet everything read voucher holder claim workweek offer politically correct please conk tscs apply
spam,pressing attempt contact uu margin call tcsbcmwcnxx callcostppmmobilesvary max,"['pressing', 'attempt', 'contact', 'uu', 'margin', 'call', 'tcsbcmwcnxx', 'callcostppmmobilesvary', 'max']",pressing attempt contact uu margin call tcsbcmwcnxx callcostppmmobilesvary max
spam,urgent attempt impinging uu claim tcsbcmwcnxx callcostppmmobilesvary max,"['urgent', 'attempt', 'impinging', 'uu', 'claim', 'tcsbcmwcnxx', 'callcostppmmobilesvary', 'max']",urgent attempt impinging uu claim tcsbcmwcnxx callcostppmmobilesvary max
spam,winner ave specially selected receive immediate payment vacation flying incoming speak sex operator claim pmin,"['winner', 'ave', 'specially', 'selected', 'receive', 'immediate', 'payment', 'vacation', 'flying', 'incoming', 'speak', 'sex', 'operator', 'claim', 'pmin']",winner ave specially selected receive immediate payment vacation flying incoming speak sex operator claim pmin
spam,achiever ave specially selected receive cash holiday escape incoming speak exciting wheeler dealer title pmin,"['achiever', 'ave', 'specially', 'selected', 'receive', 'cash', 'holiday', 'escape', 'incoming', 'speak', 'exciting', 'wheeler', 'dealer', 'title', 'pmin']",achiever ave specially selected receive cash holiday escape incoming speak exciting wheeler dealer title pmin
spam,short subject matter servicing auction nokia get win free auction call for part send nokia hgsuitelands rowwjhl,"['short', 'subject', 'matter', 'servicing', 'auction', 'nokia', 'get', 'win', 'free', 'auction', 'call', 'part', 'send', 'nokia', 'hgsuitelands', 'rowwjhl']",short subject matter servicing auction nokia get win free auction call part send nokia hgsuitelands rowwjhl
spam,short substance armed service auction nokia grow win free auction bridge take part send nokia hgsuitelands rowwjhl,"['short', 'substance', 'armed', 'service', 'auction', 'nokia', 'grow', 'win', 'free', 'auction', 'bridge', 'take', 'part', 'send', 'nokia', 'hgsuitelands', 'rowwjhl']",short substance armed service auction nokia grow win free auction bridge take part send nokia hgsuitelands rowwjhl
spam,detached picture camera phone half price telephone line powdered drug rental mths bilk ntwk min txts call mobileupd calloptout,"['detached', 'picture', 'camera', 'phone', 'half', 'price', 'telephone', 'line', 'powdered', 'drug', 'rental', 'mths', 'bilk', 'ntwk', 'min', 'txts', 'call', 'mobileupd', 'calloptout']",detached picture camera phone half price telephone line powdered drug rental mths bilk ntwk min txts call mobileupd calloptout
spam,free video photographic camera phone one half price line powder drug rental mths cross ntwk taiwanese txts call mobileupd calloptout,"['free', 'video', 'photographic', 'camera', 'phone', 'one', 'half', 'price', 'line', 'powder', 'drug', 'rental', 'mths', 'cross', 'ntwk', 'taiwanese', 'txts', 'call', 'mobileupd', 'calloptout']",free video photographic camera phone one half price line powder drug rental mths cross ntwk taiwanese txts call mobileupd calloptout
spam,latest nokia mobile military policeman player malus pumila medicine file player proze assure reply win norcorp ltd mtmsgrcvd,"['latest', 'nokia', 'mobile', 'military', 'policeman', 'player', 'malus', 'pumila', 'medicine', 'file', 'player', 'proze', 'assure', 'reply', 'win', 'norcorp', 'ltd', 'mtmsgrcvd']",latest nokia mobile military policeman player malus pumila medicine file player proze assure reply win norcorp ltd mtmsgrcvd
spam,in vogue nokia mobile military police player apple music file player proze guarantee reply win norcorp ltd mtmsgrcvd,"['vogue', 'nokia', 'mobile', 'military', 'police', 'player', 'apple', 'music', 'file', 'player', 'proze', 'guarantee', 'reply', 'win', 'norcorp', 'ltd', 'mtmsgrcvd']",vogue nokia mobile military police player apple music file player proze guarantee reply win norcorp ltd mtmsgrcvd
spam,mortal know asked dating service physical contact cant guessing call uncover po box wu,"['mortal', 'know', 'asked', 'dating', 'service', 'physical', 'contact', 'cant', 'guessing', 'call', 'uncover', 'po', 'box', 'wu']",mortal know asked dating service physical contact cant guessing call uncover po box wu
spam,mortal know asked dating service contact cant guesswork call revealed po river box wu,"['mortal', 'know', 'asked', 'dating', 'service', 'contact', 'cant', 'guesswork', 'call', 'revealed', 'po', 'river', 'box', 'wu']",mortal know asked dating service contact cant guesswork call revealed po river box wu
spam,urgent awarded free experience using hallucinogenic drug eurodisinc trav acoentry title message say morefrmmob shracomorsglsuplt fifty aj,"['urgent', 'awarded', 'free', 'experience', 'using', 'hallucinogenic', 'drug', 'eurodisinc', 'trav', 'acoentry', 'title', 'message', 'say', 'morefrmmob', 'shracomorsglsuplt', 'fifty', 'aj']",urgent awarded free experience using hallucinogenic drug eurodisinc trav acoentry title message say morefrmmob shracomorsglsuplt fifty aj
spam,urgent awarded free experience using hallucinogenic drug eurodisinc trav acoentry claim message say morefrmmob shracomorsglsuplt l aj,"['urgent', 'awarded', 'free', 'experience', 'using', 'hallucinogenic', 'drug', 'eurodisinc', 'trav', 'acoentry', 'claim', 'message', 'say', 'morefrmmob', 'shracomorsglsuplt', 'l', 'aj']",urgent awarded free experience using hallucinogenic drug eurodisinc trav acoentry claim message say morefrmmob shracomorsglsuplt l aj
spam,december mobile mths ennoble update latest semblance camera mobile free call fluid update vco free,"['december', 'mobile', 'mths', 'ennoble', 'update', 'latest', 'semblance', 'camera', 'mobile', 'free', 'call', 'fluid', 'update', 'vco', 'free']",december mobile mths ennoble update latest semblance camera mobile free call fluid update vco free
spam,december mobile mths entitled update latest colour television camera mobile loose telephone call fluid update vco free,"['december', 'mobile', 'mths', 'entitled', 'update', 'latest', 'colour', 'television', 'camera', 'mobile', 'loose', 'telephone', 'call', 'fluid', 'update', 'vco', 'free']",december mobile mths entitled update latest colour television camera mobile loose telephone call fluid update vco free
spam,rib del sol holiday await collection call toclaim sae take care pobox stockport skxh monetary value atomic number 61 maxmins,"['rib', 'del', 'sol', 'holiday', 'await', 'collection', 'call', 'toclaim', 'sae', 'take', 'care', 'pobox', 'stockport', 'skxh', 'monetary', 'value', 'atomic', 'number', 'maxmins']",rib del sol holiday await collection call toclaim sae take care pobox stockport skxh monetary value atomic number maxmins
spam,costa del sol holiday wait collection call toclaim sae take precaution pobox stockport skxh cost pm maxmins,"['costa', 'del', 'sol', 'holiday', 'wait', 'collection', 'call', 'toclaim', 'sae', 'take', 'precaution', 'pobox', 'stockport', 'skxh', 'cost', 'pm', 'maxmins']",costa del sol holiday wait collection call toclaim sae take precaution pobox stockport skxh cost pm maxmins
spam,guaranteed latest nokia headphone gb mp role player apple music file player award message wordcollect tcllc nyusa pmt msgrcvd,"['guaranteed', 'latest', 'nokia', 'headphone', 'gb', 'mp', 'role', 'player', 'apple', 'music', 'file', 'player', 'award', 'message', 'wordcollect', 'tcllc', 'nyusa', 'pmt', 'msgrcvd']",guaranteed latest nokia headphone gb mp role player apple music file player award message wordcollect tcllc nyusa pmt msgrcvd
spam,guaranteed latest nokia phone gb military police histrion apple music file player prize message wordcollect tcllc nyusa pmt msgrcvd,"['guaranteed', 'latest', 'nokia', 'phone', 'gb', 'military', 'police', 'histrion', 'apple', 'music', 'file', 'player', 'prize', 'message', 'wordcollect', 'tcllc', 'nyusa', 'pmt', 'msgrcvd']",guaranteed latest nokia phone gb military police histrion apple music file player prize message wordcollect tcllc nyusa pmt msgrcvd
spam,baby want dont baby filthy thing filthyguys fancy rude time aphrodisiac bitch whatever go slo hard substance snog slo msg,"['baby', 'want', 'dont', 'baby', 'filthy', 'thing', 'filthyguys', 'fancy', 'rude', 'time', 'aphrodisiac', 'bitch', 'whatever', 'go', 'slo', 'hard', 'substance', 'snog', 'slo', 'msg']",baby want dont baby filthy thing filthyguys fancy rude time aphrodisiac bitch whatever go slo hard substance snog slo msg
spam,babe want dont baby nasty affair filthyguys fancy rude time sexy bitch whatever die slo hard message kiss slo monosodium glutamate,"['babe', 'want', 'dont', 'baby', 'nasty', 'affair', 'filthyguys', 'fancy', 'rude', 'time', 'sexy', 'bitch', 'whatever', 'die', 'slo', 'hard', 'message', 'kiss', 'slo', 'monosodium', 'glutamate']",babe want dont baby nasty affair filthyguys fancy rude time sexy bitch whatever die slo hard message kiss slo monosodium glutamate
spam,girl many local public mansion virgo ready fil every sexual need fil text individual p,"['girl', 'many', 'local', 'public', 'mansion', 'virgo', 'ready', 'fil', 'every', 'sexual', 'need', 'fil', 'text', 'individual', 'p']",girl many local public mansion virgo ready fil every sexual need fil text individual p
spam,girl many local public house virgin quick fil every intimate need fil text someone p,"['girl', 'many', 'local', 'public', 'house', 'virgin', 'quick', 'fil', 'every', 'intimate', 'need', 'fil', 'text', 'someone', 'p']",girl many local public house virgin quick fil every intimate need fil text someone p
spam,themobhit link get premium pink woman similar old men game modern sugababes crazy zebra animation cool hoody wallpaperall gratuitous,"['themobhit', 'link', 'get', 'premium', 'pink', 'woman', 'similar', 'old', 'men', 'game', 'modern', 'sugababes', 'crazy', 'zebra', 'animation', 'cool', 'hoody', 'wallpaperall', 'gratuitous']",themobhit link get premium pink woman similar old men game modern sugababes crazy zebra animation cool hoody wallpaperall gratuitous
spam,themobhit link get premium tap woman like older men game raw sugababes crazy zebra aliveness cool hoody wallpaperall free,"['themobhit', 'link', 'get', 'premium', 'tap', 'woman', 'like', 'older', 'men', 'game', 'raw', 'sugababes', 'crazy', 'zebra', 'aliveness', 'cool', 'hoody', 'wallpaperall', 'free']",themobhit link get premium tap woman like older men game raw sugababes crazy zebra aliveness cool hoody wallpaperall free
spam,winner specially selected receive cash holiday flight incoming speak stir manipulator call,"['winner', 'specially', 'selected', 'receive', 'cash', 'holiday', 'flight', 'incoming', 'speak', 'stir', 'manipulator', 'call']",winner specially selected receive cash holiday flight incoming speak stir manipulator call
spam,success particularly selected receive immediate payment holiday flight incoming speak exciting hustler claim,"['success', 'particularly', 'selected', 'receive', 'immediate', 'payment', 'holiday', 'flight', 'incoming', 'speak', 'exciting', 'hustler', 'claim']",success particularly selected receive immediate payment holiday flight incoming speak exciting hustler claim
spam,bored housewife chat day of the month btnational rate pmin landline,"['bored', 'housewife', 'chat', 'day', 'month', 'btnational', 'rate', 'pmin', 'landline']",bored housewife chat day month btnational rate pmin landline
spam,bored housewife confabulation date btnational rate pmin landline,"['bored', 'housewife', 'confabulation', 'date', 'btnational', 'rate', 'pmin', 'landline']",bored housewife confabulation date btnational rate pmin landline
spam,howdy ibh client loyalty offer new nokia mobile txtauctiontxt wordstart get nowt,"['howdy', 'ibh', 'client', 'loyalty', 'offer', 'new', 'nokia', 'mobile', 'txtauctiontxt', 'wordstart', 'get', 'nowt']",howdy ibh client loyalty offer new nokia mobile txtauctiontxt wordstart get nowt
spam,hullo ibh customer commitment declare oneself new nokia mobile txtauctiontxt wordstart get nowt,"['hullo', 'ibh', 'customer', 'commitment', 'declare', 'oneself', 'new', 'nokia', 'mobile', 'txtauctiontxt', 'wordstart', 'get', 'nowt']",hullo ibh customer commitment declare oneself new nokia mobile txtauctiontxt wordstart get nowt
spam,want get pose nite want real dogging location send direct mobile junction uk bombastic chase network message park nyt eca lp monosodium glutamate,"['want', 'get', 'pose', 'nite', 'want', 'real', 'dogging', 'location', 'send', 'direct', 'mobile', 'junction', 'uk', 'bombastic', 'chase', 'network', 'message', 'park', 'nyt', 'eca', 'lp', 'monosodium', 'glutamate']",want get pose nite want real dogging location send direct mobile junction uk bombastic chase network message park nyt eca lp monosodium glutamate
spam,want get laid nite want real dogging location send direct mobile join uk big dogging meshwork message park nyt eca lp monosodium glutamate,"['want', 'get', 'laid', 'nite', 'want', 'real', 'dogging', 'location', 'send', 'direct', 'mobile', 'join', 'uk', 'big', 'dogging', 'meshwork', 'message', 'park', 'nyt', 'eca', 'lp', 'monosodium', 'glutamate']",want get laid nite want real dogging location send direct mobile join uk big dogging meshwork message park nyt eca lp monosodium glutamate
spam,taking portion mobile survey yesterday text usance however wish get txts send message tc p,"['taking', 'portion', 'mobile', 'survey', 'yesterday', 'text', 'usance', 'however', 'wish', 'get', 'txts', 'send', 'message', 'tc', 'p']",taking portion mobile survey yesterday text usance however wish get txts send message tc p
spam,taking part mobile resume yesterday text utilisation however wish get txts send message tc phosphorus,"['taking', 'part', 'mobile', 'resume', 'yesterday', 'text', 'utilisation', 'however', 'wish', 'get', 'txts', 'send', 'message', 'tc', 'phosphorus']",taking part mobile resume yesterday text utilisation however wish get txts send message tc phosphorus
spam,freemsg txt yell claim reward hour talk prison term use telephone subscribegbpmnth incoming hr stoptxtstop,"['freemsg', 'txt', 'yell', 'claim', 'reward', 'hour', 'talk', 'prison', 'term', 'use', 'telephone', 'subscribegbpmnth', 'incoming', 'hr', 'stoptxtstop']",freemsg txt yell claim reward hour talk prison term use telephone subscribegbpmnth incoming hr stoptxtstop
spam,freemsg txt yell claim reward hour talk sentence use phone subscribegbpmnth incoming hr stoptxtstop,"['freemsg', 'txt', 'yell', 'claim', 'reward', 'hour', 'talk', 'sentence', 'use', 'phone', 'subscribegbpmnth', 'incoming', 'hr', 'stoptxtstop']",freemsg txt yell claim reward hour talk sentence use phone subscribegbpmnth incoming hr stoptxtstop
spam,immediate payment prize claim call tc rstm sou' west reciprocal ohm ppm,"['immediate', 'payment', 'prize', 'claim', 'call', 'tc', 'rstm', 'sou', 'west', 'reciprocal', 'ohm', 'ppm']",immediate payment prize claim call tc rstm sou west reciprocal ohm ppm
spam,cash dirty money claim call tc rstm sw s ppm,"['cash', 'dirty', 'money', 'claim', 'call', 'tc', 'rstm', 'sw', 'ppm']",cash dirty money claim call tc rstm sw ppm
spam,important selective information orange someone us people arrive at reward today lucky dayfind logarithm onto in that location fantastic surprise awaiting,"['important', 'selective', 'information', 'orange', 'someone', 'u', 'people', 'arrive', 'reward', 'today', 'lucky', 'dayfind', 'logarithm', 'onto', 'location', 'fantastic', 'surprise', 'awaiting']",important selective information orange someone u people arrive reward today lucky dayfind logarithm onto location fantastic surprise awaiting
spam,authoritative information orange someone us the great unwashed get ahead advantage today lucky dayfind log onto there wondrous surprisal awaiting,"['authoritative', 'information', 'orange', 'someone', 'u', 'great', 'unwashed', 'get', 'ahead', 'advantage', 'today', 'lucky', 'dayfind', 'log', 'onto', 'wondrous', 'surprisal', 'awaiting']",authoritative information orange someone u great unwashed get ahead advantage today lucky dayfind log onto wondrous surprisal awaiting
spam,get sound cell telephone make receiving call free reply message tonus great top tone telephone set every calendar week per blank knight opt air stop,"['get', 'sound', 'cell', 'telephone', 'make', 'receiving', 'call', 'free', 'reply', 'message', 'tonus', 'great', 'top', 'tone', 'telephone', 'set', 'every', 'calendar', 'week', 'per', 'blank', 'knight', 'opt', 'air', 'stop']",get sound cell telephone make receiving call free reply message tonus great top tone telephone set every calendar week per blank knight opt air stop
spam,get sound cell phone get receive call barren reply message tone majuscule top tone phone every week per white horse opt send stop,"['get', 'sound', 'cell', 'phone', 'get', 'receive', 'call', 'barren', 'reply', 'message', 'tone', 'majuscule', 'top', 'tone', 'phone', 'every', 'week', 'per', 'white', 'horse', 'opt', 'send', 'stop']",get sound cell phone get receive call barren reply message tone majuscule top tone phone every week per white horse opt send stop
spam,urgent whatever essay contact last weekend cannabis show prize guaranteed call claim information processing system program k valid hour,"['urgent', 'whatever', 'essay', 'contact', 'last', 'weekend', 'cannabis', 'show', 'prize', 'guaranteed', 'call', 'claim', 'information', 'processing', 'system', 'program', 'k', 'valid', 'hour']",urgent whatever essay contact last weekend cannabis show prize guaranteed call claim information processing system program k valid hour
spam,urgent whatever attempt contact last weekend cannabis show respect guaranteed call claim estimator program k valid hour,"['urgent', 'whatever', 'attempt', 'contact', 'last', 'weekend', 'cannabis', 'show', 'respect', 'guaranteed', 'call', 'claim', 'estimator', 'program', 'k', 'valid', 'hour']",urgent whatever attempt contact last weekend cannabis show respect guaranteed call claim estimator program k valid hour
spam,urgent mobile offence xxxxxxxxx bonus caller swag try give call asap,"['urgent', 'mobile', 'offence', 'xxxxxxxxx', 'bonus', 'caller', 'swag', 'try', 'give', 'call', 'asap']",urgent mobile offence xxxxxxxxx bonus caller swag try give call asap
spam,pressing mobile offense xxxxxxxxx bonus caller prize attack contact call asap,"['pressing', 'mobile', 'offense', 'xxxxxxxxx', 'bonus', 'caller', 'prize', 'attack', 'contact', 'call', 'asap']",pressing mobile offense xxxxxxxxx bonus caller prize attack contact call asap
spam,want explicit sexuality sec echo cost pmin,"['want', 'explicit', 'sexuality', 'sec', 'echo', 'cost', 'pmin']",want explicit sexuality sec echo cost pmin
spam,want explicit sexual urge sec border cost pmin,"['want', 'explicit', 'sexual', 'urge', 'sec', 'border', 'cost', 'pmin']",want explicit sexual urge sec border cost pmin
spam,declaration mobile mnths latest motorola nokia etc free double minute textbook orange tariff text yes recall offence remove record,"['declaration', 'mobile', 'mnths', 'latest', 'motorola', 'nokia', 'etc', 'free', 'double', 'minute', 'textbook', 'orange', 'tariff', 'text', 'yes', 'recall', 'offence', 'remove', 'record']",declaration mobile mnths latest motorola nokia etc free double minute textbook orange tariff text yes recall offence remove record
spam,contract mobile mnths latest motorola nokia etc destitute double min text orange duty text yes recall offence remove record book,"['contract', 'mobile', 'mnths', 'latest', 'motorola', 'nokia', 'etc', 'destitute', 'double', 'min', 'text', 'orange', 'duty', 'text', 'yes', 'recall', 'offence', 'remove', 'record', 'book']",contract mobile mnths latest motorola nokia etc destitute double min text orange duty text yes recall offence remove record book
spam,drop everything understand uve invited xchat final endeavour link u message chat,"['drop', 'everything', 'understand', 'uve', 'invited', 'xchat', 'final', 'endeavour', 'link', 'u', 'message', 'chat']",drop everything understand uve invited xchat final endeavour link u message chat
spam,drop everything read uve ask round xchat final effort contact u substance chat,"['drop', 'everything', 'read', 'uve', 'ask', 'round', 'xchat', 'final', 'effort', 'contact', 'u', 'substance', 'chat']",drop everything read uve ask round xchat final effort contact u substance chat
spam,urgent peregrine offence xxx fillip caller prize attempt reach out call asap boxnqp ppm,"['urgent', 'peregrine', 'offence', 'xxx', 'fillip', 'caller', 'prize', 'attempt', 'reach', 'call', 'asap', 'boxnqp', 'ppm']",urgent peregrine offence xxx fillip caller prize attempt reach call asap boxnqp ppm
spam,urgent mobile offence thirty bonus phoner prize effort reach birdsong asap boxnqp ppm,"['urgent', 'mobile', 'offence', 'thirty', 'bonus', 'phoner', 'prize', 'effort', 'reach', 'birdsong', 'asap', 'boxnqp', 'ppm']",urgent mobile offence thirty bonus phoner prize effort reach birdsong asap boxnqp ppm
spam,asked mobile chatlines inclu free min republic of india cust servs said yes later on stupefy mega bill dont giv turd bailiff due day ounce desire,"['asked', 'mobile', 'chatlines', 'inclu', 'free', 'min', 'republic', 'india', 'cust', 'servs', 'said', 'yes', 'later', 'stupefy', 'mega', 'bill', 'dont', 'giv', 'turd', 'bailiff', 'due', 'day', 'ounce', 'desire']",asked mobile chatlines inclu free min republic india cust servs said yes later stupefy mega bill dont giv turd bailiff due day ounce desire
spam,asked mobile chatlines inclu free min bharat cust servs say yes later got mega posting dont giv whoreson bailiff imputable day ounce want,"['asked', 'mobile', 'chatlines', 'inclu', 'free', 'min', 'bharat', 'cust', 'servs', 'say', 'yes', 'later', 'got', 'mega', 'posting', 'dont', 'giv', 'whoreson', 'bailiff', 'imputable', 'day', 'ounce', 'want']",asked mobile chatlines inclu free min bharat cust servs say yes later got mega posting dont giv whoreson bailiff imputable day ounce want
spam,new voice mail please song,"['new', 'voice', 'mail', 'please', 'song']",new voice mail please song
spam,new voice mail please margin call,"['new', 'voice', 'mail', 'please', 'margin', 'call']",new voice mail please margin call
spam,want cock hubby aside need real valet de chambre satisfy content wife offence string action message stop oddment subject matter recreation ea otbox la w,"['want', 'cock', 'hubby', 'aside', 'need', 'real', 'valet', 'de', 'chambre', 'satisfy', 'content', 'wife', 'offence', 'string', 'action', 'message', 'stop', 'oddment', 'subject', 'matter', 'recreation', 'ea', 'otbox', 'la', 'w']",want cock hubby aside need real valet de chambre satisfy content wife offence string action message stop oddment subject matter recreation ea otbox la w
spam,want cock hubby off need veridical gentleman's gentleman satisfy message wife offence string activeness message stop end message diversion ea otbox la w,"['want', 'cock', 'hubby', 'need', 'veridical', 'gentleman', 'gentleman', 'satisfy', 'message', 'wife', 'offence', 'string', 'activeness', 'message', 'stop', 'end', 'message', 'diversion', 'ea', 'otbox', 'la', 'w']",want cock hubby need veridical gentleman gentleman satisfy message wife offence string activeness message stop end message diversion ea otbox la w
spam,spook mob halloween appeal logo picture subject matter plus free eerie tone message amusing weirdo living dead p per logopic,"['spook', 'mob', 'halloween', 'appeal', 'logo', 'picture', 'subject', 'matter', 'plus', 'free', 'eerie', 'tone', 'message', 'amusing', 'weirdo', 'living', 'dead', 'p', 'per', 'logopic']",spook mob halloween appeal logo picture subject matter plus free eerie tone message amusing weirdo living dead p per logopic
spam,spook mob halloween collection logo picture substance asset free eerie tone content divert spook zombie p per logopic,"['spook', 'mob', 'halloween', 'collection', 'logo', 'picture', 'substance', 'asset', 'free', 'eerie', 'tone', 'content', 'divert', 'spook', 'zombie', 'p', 'per', 'logopic']",spook mob halloween collection logo picture substance asset free eerie tone content divert spook zombie p per logopic
spam,urgent mobile criminal offense xxxxxxxxx incentive telephoner prize attempt make call asap boxnqp ppm,"['urgent', 'mobile', 'criminal', 'offense', 'xxxxxxxxx', 'incentive', 'telephoner', 'prize', 'attempt', 'make', 'call', 'asap', 'boxnqp', 'ppm']",urgent mobile criminal offense xxxxxxxxx incentive telephoner prize attempt make call asap boxnqp ppm
spam,urgent peregrine offense xxxxxxxxx bonus caller prize attempt reach call asap boxnqp ppm,"['urgent', 'peregrine', 'offense', 'xxxxxxxxx', 'bonus', 'caller', 'prize', 'attempt', 'reach', 'call', 'asap', 'boxnqp', 'ppm']",urgent peregrine offense xxxxxxxxx bonus caller prize attempt reach call asap boxnqp ppm
spam,mobile mths update late orange cameravideo earpiece loose save free textsweekend call text yes callback orno opt,"['mobile', 'mths', 'update', 'late', 'orange', 'cameravideo', 'earpiece', 'loose', 'save', 'free', 'textsweekend', 'call', 'text', 'yes', 'callback', 'orno', 'opt']",mobile mths update late orange cameravideo earpiece loose save free textsweekend call text yes callback orno opt
spam,mobile mths update in style orange cameravideo phone free preserve free textsweekend call text yes recall orno opt,"['mobile', 'mths', 'update', 'style', 'orange', 'cameravideo', 'phone', 'free', 'preserve', 'free', 'textsweekend', 'call', 'text', 'yes', 'recall', 'orno', 'opt']",mobile mths update style orange cameravideo phone free preserve free textsweekend call text yes recall orno opt
spam,free week entry textpod chance gain gb mp instrumentalist orchard apple tree hard cash every wk message expire drunk tscs custcare,"['free', 'week', 'entry', 'textpod', 'chance', 'gain', 'gb', 'mp', 'instrumentalist', 'orchard', 'apple', 'tree', 'hard', 'cash', 'every', 'wk', 'message', 'expire', 'drunk', 'tscs', 'custcare']",free week entry textpod chance gain gb mp instrumentalist orchard apple tree hard cash every wk message expire drunk tscs custcare
spam,free week introduction textpod chance win gibibyte mp participant malus pumila cash every wk message passed drunk tscs custcare,"['free', 'week', 'introduction', 'textpod', 'chance', 'win', 'gibibyte', 'mp', 'participant', 'malus', 'pumila', 'cash', 'every', 'wk', 'message', 'passed', 'drunk', 'tscs', 'custcare']",free week introduction textpod chance win gibibyte mp participant malus pumila cash every wk message passed drunk tscs custcare
spam,pressing whatever taste liaison u today cannabis show prize guaranteed call land pedigree claim valid 60 minutes,"['pressing', 'whatever', 'taste', 'liaison', 'u', 'today', 'cannabis', 'show', 'prize', 'guaranteed', 'call', 'land', 'pedigree', 'claim', 'valid', 'minute']",pressing whatever taste liaison u today cannabis show prize guaranteed call land pedigree claim valid minute
spam,urgent whatever trying liaison u today cannabis show prize guaranteed call land line call valid hr,"['urgent', 'whatever', 'trying', 'liaison', 'u', 'today', 'cannabis', 'show', 'prize', 'guaranteed', 'call', 'land', 'line', 'call', 'valid', 'hr']",urgent whatever trying liaison u today cannabis show prize guaranteed call land line call valid hr
spam,loose top polyphonic tone call national rate beat toppoly flirt sent every workweek text subpoly per pole unsub,"['loose', 'top', 'polyphonic', 'tone', 'call', 'national', 'rate', 'beat', 'toppoly', 'flirt', 'sent', 'every', 'workweek', 'text', 'subpoly', 'per', 'pole', 'unsub']",loose top polyphonic tone call national rate beat toppoly flirt sent every workweek text subpoly per pole unsub
spam,free round top polyphonic tint call home pace get toppoly flirt direct every week text subpoly per pole unsub,"['free', 'round', 'top', 'polyphonic', 'tint', 'call', 'home', 'pace', 'get', 'toppoly', 'flirt', 'direct', 'every', 'week', 'text', 'subpoly', 'per', 'pole', 'unsub']",free round top polyphonic tint call home pace get toppoly flirt direct every week text subpoly per pole unsub
spam,whatever tried call see reply light subject matter service video recording mobile min unlimited text free camcorder reply margin call,"['whatever', 'tried', 'call', 'see', 'reply', 'light', 'subject', 'matter', 'service', 'video', 'recording', 'mobile', 'min', 'unlimited', 'text', 'free', 'camcorder', 'reply', 'margin', 'call']",whatever tried call see reply light subject matter service video recording mobile min unlimited text free camcorder reply margin call
spam,whatever tried call regard reply inadequate substance service video mobile minute unlimited text free camcorder reply shout,"['whatever', 'tried', 'call', 'regard', 'reply', 'inadequate', 'substance', 'service', 'video', 'mobile', 'minute', 'unlimited', 'text', 'free', 'camcorder', 'reply', 'shout']",whatever tried call regard reply inadequate substance service video mobile minute unlimited text free camcorder reply shout
